Machine_ID,Temperature,Run_Time,Downtime_Flag,Machine_Age,Defect_Type
632,90.29550319460614,100.9714245693179,0,8.176894352480224,Overheating
633,73.4199210142101,112.92090038367085,0,3.6300256417125047,Wear and Tear
634,70.7311893005258,142.32557130945105,0,6.602363527976365,Electrical Issue
635,64.87895624739832,132.64638250609684,0,6.530804312026699,No Defect
636,58.451433281342304,128.00455188886207,0,7.14682540482089,No Defect
637,83.23170583961914,109.82633162189885,0,5.997379824271089,Wear and Tear
638,75.73317967188405,131.10183345806865,0,1.1150046180764601,Overheating
639,62.10039100258946,116.2880195970073,0,4.689155134944481,Electrical Issue
640,62.04921227936384,133.73416829777355,0,2.6885848501661695,Overheating
641,71.64215300709871,105.09203924646066,1,4.594788454163853,Overheating
642,91.69021525289392,114.52293076861376,0,6.960008472267788,Wear and Tear
643,72.40408648636395,90.30126622343958,1,5.610301671749945,Electrical Issue
644,59.96857046881894,118.94977169981293,1,7.2961817327948655,Wear and Tear
645,72.54256935914056,95.66997409113466,0,5.683507841427079,Wear and Tear
646,72.2727643025233,86.5786064951402,0,2.4033481206621947,No Defect
647,48.03113357058429,127.75983443566165,0,-0.04169401314546928,Wear and Tear
648,74.45705133482188,126.3821932757298,1,5.297617523359181,Mechanical Failure
649,72.69065469791322,143.48621204845716,0,4.572147067297669,Electrical Issue
650,81.96206364813418,107.06623291274703,1,3.0461085212362358,No Defect
651,93.48956094945345,132.24158540510268,0,1.5987455006972442,Electrical Issue
652,86.26565029547757,136.5239271682099,0,3.5305135730545816,No Defect
653,72.3111130944517,133.34321423494785,0,4.611017030270448,Mechanical Failure
654,63.934740912583294,95.23038951593574,0,6.3317556474127805,Wear and Tear
655,100.7335980324986,124.48090446813566,0,5.37726216313596,No Defect
656,75.59218434014488,130.92420888163983,0,8.216134494345457,No Defect
657,75.13929291912946,120.21535400723826,0,2.9287918879092114,No Defect
658,74.75874912889996,57.40567024886746,0,6.762117784114867,Mechanical Failure
659,76.98084760767856,124.8146887192044,0,5.094597486257456,Electrical Issue
660,73.55639588076058,186.37593118191728,0,6.389338248237169,Mechanical Failure
661,69.26337993119763,109.19882193729052,0,4.126970273468913,No Defect
662,69.53141058759608,98.15768706434037,0,7.14336074778118,No Defect
663,74.67246729784002,131.20045679134194,0,5.5904495166904855,Wear and Tear
664,69.56575228866235,129.37134631399715,0,3.6411100301645014,Mechanical Failure
665,67.87154217322836,155.78205496249242,0,4.975951942173624,Mechanical Failure
666,76.06430227691897,82.26395532273337,0,4.520888282125801,Overheating
667,72.45022782579144,141.94140757724978,0,5.978356701275588,Electrical Issue
668,90.0399298858269,137.71266183754392,0,2.640446501250983,Overheating
669,48.49030191606988,115.73560389178361,0,4.941296595768611,Overheating
670,85.91506851922462,130.1606195376507,0,5.790614505298661,Electrical Issue
671,87.4608519249763,150.88372444795073,0,5.0660466143860665,Wear and Tear
672,54.2660976759185,146.16946140085352,0,7.693882488777991,Wear and Tear
673,71.57312405919652,85.70942063778814,0,6.548045548142105,Electrical Issue
674,71.28559134004209,144.60474560266454,1,4.985038406518507,Electrical Issue
675,60.924883052821784,118.05934184902445,1,5.433378194995346,Mechanical Failure
676,67.22183312409125,122.18622294046546,0,5.591331102963999,Mechanical Failure
677,63.894241545341714,122.19590973005083,0,5.806599208333648,Mechanical Failure
678,92.52270443423623,115.4927103360522,1,1.348684008670784,Mechanical Failure
679,84.35678393147461,155.75122491321196,0,4.396947408461306,No Defect
680,87.71555094994159,117.48846120452365,0,2.0311218636131474,No Defect
681,82.21672064043236,86.41361614850494,0,7.556561894918973,Wear and Tear
682,63.70948228782771,108.19410432090814,0,4.878300959994145,No Defect
683,69.75479733720226,125.36084150431427,1,4.613318100640755,No Defect
684,79.89374561227918,156.87644352891152,0,6.79359466406647,Mechanical Failure
685,62.778721911080545,138.092840548465,0,5.8446495948997494,Mechanical Failure
686,82.12998430172388,94.48394163758869,0,2.7427309712415857,Electrical Issue
687,72.59674601841866,194.55569750036676,0,4.858189274945262,Mechanical Failure
688,71.25179192450402,127.94325932933938,1,4.32966605354723,Electrical Issue
689,82.10959968203491,158.26172213997046,0,1.510934222787892,Electrical Issue
690,79.4426331148604,115.44856699268313,0,3.619447533525591,No Defect
691,71.3903383418092,136.00077734116348,0,4.6329193559670685,Mechanical Failure
692,86.59329803364248,145.18405513555214,0,4.770098137016315,No Defect
693,64.18936672400102,156.5458413526277,0,2.0355371526453827,Mechanical Failure
694,81.15935606944264,151.72104916134674,0,7.303331166094951,No Defect
695,80.93101257968384,146.16591000218932,0,4.795793882217122,No Defect
696,71.9045356068601,110.54739806417675,0,5.0751061533211255,No Defect
697,78.26133022242118,102.84761874131816,0,5.801283276679674,Wear and Tear
698,62.488864236146966,129.97822530972593,0,3.4238474921926576,No Defect
699,84.240270192069,147.99384217023209,0,5.912711946265393,Overheating
700,73.15097863557011,113.3183789767018,0,4.265850707963634,Overheating
701,69.7727697948096,151.9551589714316,0,3.206828918705617,Overheating
702,85.49009225836889,163.57850236458538,0,6.146894986710798,Electrical Issue
703,67.9565630945724,92.5103724277974,0,7.983347717603616,No Defect
704,60.91538703636441,94.8923788861116,0,6.4496587469716635,Overheating
705,59.433708264760966,115.78874823283991,0,6.845955130280862,Electrical Issue
706,81.0600995134564,129.2283800456759,0,3.958738786875402,Overheating
707,62.19570647503717,104.26298958698847,0,1.8047605416630872,Mechanical Failure
708,92.54794181984364,160.56608036601432,0,7.980275044199683,Wear and Tear
709,54.18070592116278,132.72200584555353,1,9.10902977880952,No Defect
710,91.96456368290038,121.18341144722218,0,8.085613547539364,Wear and Tear
711,77.11017467202619,76.92271428394417,1,4.328428122040501,Wear and Tear
712,74.03286888129608,80.52552550717479,0,2.6907313225423115,Mechanical Failure
713,69.5508091319105,128.4302775084542,0,2.868634604360867,Mechanical Failure
714,78.9913611435207,56.02213121535491,0,1.6325348647719027,Mechanical Failure
715,74.62365297575151,150.37912228932214,0,4.785242763179909,Electrical Issue
716,86.03301882016521,115.25538466883039,0,8.211355916164909,Overheating
717,76.1422764866204,217.29278908784198,0,4.716674736255514,No Defect
718,76.50301761461877,189.2374875184833,0,5.60464580069655,Mechanical Failure
719,71.36387787786144,114.5565279225745,0,7.7511939286084175,No Defect
720,74.43054376278933,116.80988992406056,1,4.1918093763352005,No Defect
721,78.0780176889206,149.8674454200609,1,9.071062913439189,No Defect
722,57.89831607343375,171.09517829754114,0,8.984188814994907,Mechanical Failure
723,61.518145778942866,70.8591282769195,0,4.737777322639035,Mechanical Failure
724,82.43264094022715,66.40873603935941,0,3.8449314719615746,Overheating
725,76.70865438127942,101.33895583336856,0,6.394476092780626,Mechanical Failure
726,73.1601666364732,137.48212749521593,0,4.304950114962284,Mechanical Failure
727,75.18433933065393,134.9062077152279,0,2.6868895658653273,No Defect
728,78.47581705361671,152.0931436495155,0,7.5624773070459606,Overheating
729,69.60240319690638,84.00907414904076,1,7.4328947745541605,Wear and Tear
730,67.21695274597687,50.515684110933705,0,5.311023207527121,Mechanical Failure
731,76.95845255097682,145.74042585906437,0,2.4742704925436443,Mechanical Failure
732,65.21627222384969,95.15411181104297,0,2.5409474975652278,Wear and Tear
733,79.08252755714472,59.445364068340865,0,5.214458576838306,No Defect
734,57.9741639576216,124.35191237878145,0,4.000257930989935,Overheating
735,85.29155637325644,143.7952706465603,0,4.317814135716784,No Defect
736,79.72597482413043,116.33828603636168,0,7.043926310120007,Electrical Issue
737,77.56029734313876,106.26454841452532,1,6.466358634845116,Mechanical Failure
738,84.82690983945514,115.2191330356228,0,7.756285360995226,Electrical Issue
739,91.65474444462576,108.88251712797651,0,3.0187535532454848,Mechanical Failure
740,85.1437006501813,79.55858664179499,0,4.313616862626576,Electrical Issue
741,56.59125768668355,98.55957969028705,0,6.517963390920226,Wear and Tear
742,62.204230332642986,135.63839715041445,0,5.896156682025784,Mechanical Failure
743,68.75181422304321,129.65035624129501,1,8.064760765175244,Mechanical Failure
744,75.26091050210833,125.04179417900461,0,5.841073411808138,Electrical Issue
745,80.17659020469122,90.14554554439862,1,8.696218208211105,Overheating
746,67.74256186846534,114.55490513592999,0,6.080035603446282,Electrical Issue
747,76.86766764477078,54.68804860671436,0,7.12433489517732,Mechanical Failure
748,67.44617067646678,125.35429991656169,0,4.352970106431085,Mechanical Failure
749,68.88482197008052,162.865731234407,0,5.028574423767978,Overheating
750,60.93338903151778,75.77603603873683,0,6.821888807678951,No Defect
751,65.76766753889096,102.42216980046734,0,8.225956341186109,Overheating
752,61.48315394383666,129.8732033613039,0,6.458473898621506,No Defect
753,65.24126747022667,157.5852790328245,0,4.833656456130761,Mechanical Failure
754,85.5364179660784,106.55326151099551,0,7.754670059056684,Wear and Tear
755,65.50601111168056,99.23249012202311,0,0.6160426874402383,Wear and Tear
756,101.32382064837391,60.93230572751751,0,2.155530996986253,Electrical Issue
757,79.93317900880889,123.10314387924319,0,6.363268447336778,Overheating
758,76.84836123694873,181.26228120431233,0,5.02821671250625,Overheating
759,66.41642219818786,128.32075385894026,0,6.211027302248331,Wear and Tear
760,82.00309879408991,119.3316306244886,0,5.1288150448638845,No Defect
761,69.24362173762226,129.66246932300956,0,6.141891389207745,Overheating
762,76.22009814645361,119.66723988154193,0,3.3711943580136188,No Defect
763,100.60084538268795,95.6095688321961,0,6.1409721721593815,No Defect
764,74.03940100275351,144.69839747033114,0,6.9888290564151685,No Defect
765,86.49273326285676,126.77284569335264,0,7.441101207862465,No Defect
766,67.96823574874112,120.52839755800971,0,9.027108589297399,Electrical Issue
767,74.65011509503039,90.73901918165251,0,5.488196887004773,Electrical Issue
768,92.7080063563551,159.10523795804278,0,5.547822173694358,Wear and Tear
769,68.73032942212232,139.9410823599933,0,1.9536550716523045,Electrical Issue
770,93.12448557996929,103.41237487898094,0,3.93717719772315,Overheating
771,82.07751935455475,150.05474561045813,0,4.613835851986774,Electrical Issue
772,69.37533224105732,105.07287484844379,0,7.100639104552711,Overheating
773,81.3240773905552,96.5398952246689,0,3.7779977518207417,Overheating
774,84.7255444962673,97.20890647559139,0,6.592680039497665,No Defect
775,81.21809962217196,66.86794340735727,0,4.996756566073239,Wear and Tear
776,59.297752801095434,134.14627141254618,1,4.645663769770477,No Defect
777,67.72862824175131,65.0656536498495,0,5.497787938266513,No Defect
778,72.52481364448495,83.14668506202713,0,4.217687255494315,Electrical Issue
779,74.25566570899954,57.732359727644,1,4.141925503814669,Electrical Issue
780,81.20672097550678,117.4179092162732,0,1.590428188419771,Overheating
781,76.77701000933254,115.49038619184384,0,4.504091585344221,Electrical Issue
782,61.64655641289899,110.19911360440908,0,4.040063707702547,Electrical Issue
783,78.80197851005963,88.72266915988271,0,3.968038021301841,Mechanical Failure
784,81.10585745283824,84.83298739690079,0,5.833746125180081,Overheating
785,80.5979044793104,133.93109590639722,1,6.31726390558102,Overheating
786,85.80780725554622,103.48344204874536,0,5.464389009284655,Mechanical Failure
787,83.33922154548904,129.49074964608434,0,6.990830380898949,Overheating
788,79.59180079228437,93.44253941627332,0,6.1511238516607305,Wear and Tear
789,74.29834288541353,125.43188228313247,0,4.409887620388716,Wear and Tear
790,58.39039066484008,159.09834111948192,0,4.074287428571241,Mechanical Failure
791,79.29618219132585,137.58497401178352,1,5.625644473533693,Electrical Issue
792,77.07687687163111,107.62758545350559,1,6.147534219803802,Wear and Tear
793,77.71578837195374,127.71596911067782,0,7.795688614062996,Mechanical Failure
794,62.232514241796906,112.7800447640936,1,7.382346089880191,Wear and Tear
795,64.18943459591738,120.23640554084184,0,3.917053986985662,No Defect
796,85.53152853332904,110.23166843554489,0,4.795987439745477,Mechanical Failure
797,74.60444846143345,115.06994382343827,0,6.3420356098355395,Overheating
798,81.81500697372624,126.36280059222526,0,7.135995556117944,Wear and Tear
799,75.28318376130461,90.19923901254148,0,6.877938937409584,Overheating
800,75.29756139495746,89.52363519030065,0,4.8722443343373065,Mechanical Failure
801,84.38283805975998,78.34372338506367,0,2.491954695142967,Wear and Tear
802,69.83955271782627,71.9918668648887,0,3.0021272475088177,Overheating
803,75.96120776940984,83.48151923338563,0,5.545267028638829,Electrical Issue
804,70.37724711294958,124.78387520412387,1,5.684451158848691,Electrical Issue
805,70.65503772567685,93.21637453524347,0,2.80264125313123,No Defect
806,71.90827876531361,135.4084339269329,0,5.089139221778543,Mechanical Failure
807,77.22133771633713,121.04141246257686,0,6.2624487139435665,Overheating
808,70.21251378336522,60.944873596858386,0,2.6975466849857117,No Defect
809,87.55756125573521,139.6492675266507,0,7.209994403608829,Mechanical Failure
810,66.05392697780496,144.32395936775129,0,4.24493770288035,Electrical Issue
811,73.13128355838641,90.1841197549544,0,7.515226225153302,Overheating
812,70.60268941725825,132.60574628684975,0,3.933095108448199,Wear and Tear
813,89.46977884353733,94.30505287772402,0,2.946749034231642,Electrical Issue
814,76.96554776511574,122.93011130245006,0,4.083726020316561,Wear and Tear
815,85.31844539468635,82.06504779135103,0,4.809703753845359,Wear and Tear
816,60.14439626963028,66.20680642396269,0,4.223040186457038,Overheating
817,77.67050265869258,108.51548431161095,0,4.567997156853774,Overheating
818,83.89630795623437,116.28813161175492,0,5.66793029935238,Wear and Tear
819,75.82283989275425,108.06960919156188,0,4.6576412604072015,No Defect
820,85.65480375065351,84.47908325332321,1,4.867775212095986,Wear and Tear
821,69.82711549899628,108.0030281360659,0,1.581547201594808,Wear and Tear
822,89.0934744018558,128.07884257742202,0,5.783396032020946,Overheating
823,97.9889812361925,118.65320909632389,0,4.821593404616664,Mechanical Failure
824,71.37161439560342,125.4750309179764,0,8.220585960965742,Electrical Issue
825,70.54497478599228,99.89654398637302,0,3.1208696654920836,Overheating
826,89.533844771177,155.15153744148478,1,1.383409343000971,No Defect
827,90.79572145730712,84.71479990335658,1,6.236136987860084,Electrical Issue
828,69.77139972846732,134.62680891260155,0,5.693054036626001,Overheating
829,70.79813182904142,155.45673278879883,0,2.9831339589377084,Overheating
830,72.18215391139493,134.42724278246686,0,1.940502089991817,Mechanical Failure
831,61.555494889657226,113.9242731880551,0,8.07479346136858,No Defect
832,65.81348053515802,104.15108860011063,0,7.828220781213563,No Defect
833,64.95859233247933,151.08262953138768,0,0.025086482587741266,Overheating
834,67.32202434895872,77.31075224214982,0,4.083553941486998,Mechanical Failure
835,74.65315112613219,90.8962721886107,0,8.328384109567798,Overheating
836,77.3421473253652,108.07326703524836,0,4.0478748844442665,Wear and Tear
837,90.50500492814076,157.12961272535995,0,4.0187755319466945,Wear and Tear
838,65.0164595926121,131.39302908122687,0,4.434481344741263,Mechanical Failure
839,84.84322398476584,90.95862724469264,0,2.7582060524636813,Overheating
840,72.86011155774491,110.6907688384529,1,1.5904485115439115,Mechanical Failure
841,74.50536290347567,101.57030567711116,0,7.105094621469497,Overheating
842,81.74819492166604,98.70633023299395,0,1.3141261875046486,Overheating
843,63.772779784377015,149.36668675670336,0,5.494542904217512,Wear and Tear
844,78.82409746184051,78.84770612209483,0,6.773158985515299,Electrical Issue
845,76.66452208213056,168.2634256720312,0,2.097547402197683,No Defect
846,79.92451264008149,144.84689070553867,0,3.151463194809857,No Defect
847,77.89168643907819,152.72585011811094,1,7.426358376783179,Mechanical Failure
848,99.55300139910895,106.11181463924225,0,6.06578344045408,No Defect
849,68.62260015748684,115.50177842762672,0,3.7654285862422254,Wear and Tear
850,69.69003044998182,77.00544556425865,0,7.404498006722342,Electrical Issue
851,68.76859473575236,104.26012778799591,1,7.413071446908605,Overheating
852,69.44522880839746,134.80964542929453,0,5.538105386031415,Overheating
853,68.62612872693482,158.88189185344189,1,3.199679544252674,Wear and Tear
854,86.89016531107552,86.78529549592645,1,4.173102593056409,No Defect
855,89.20504247989855,109.03482189044203,0,5.57277348791078,Overheating
856,69.29253706250523,115.46102339302433,0,4.622810341705024,No Defect
857,66.67644426895771,78.12632393422544,1,6.877914356469702,Wear and Tear
858,79.71415556386404,137.74047725275202,0,1.9404518397813275,Overheating
859,69.47776955719029,98.28029004772173,0,2.0114729418675226,Mechanical Failure
860,81.32931817755511,114.13828946468928,0,5.361742222964865,Electrical Issue
861,77.029230208513,106.44151884264367,0,4.016911172386191,No Defect
862,59.84255885002768,96.31984482840977,0,3.745902770604518,No Defect
863,90.47505201330061,119.78865043558336,0,1.4638865616512056,No Defect
864,92.95877673095522,113.53171264295933,0,5.039091689596363,No Defect
865,68.87211309515614,108.84426353164004,0,4.894489783998469,Wear and Tear
866,71.12298440064016,98.14615134958972,0,6.306957963903481,Wear and Tear
867,77.85865390724905,129.58574012348868,1,5.137812266241944,Wear and Tear
868,78.34456789987026,169.60851805476855,0,4.734791843519006,Wear and Tear
869,81.5854427267283,124.19661698517382,0,7.354001273580675,Overheating
870,95.1020453876635,149.88354644733386,0,2.3750653931029,Wear and Tear
871,73.2305277250595,78.29334224539612,0,6.072778437695153,Overheating
872,67.01702755461547,124.73284317881308,1,1.6577056704093023,Mechanical Failure
873,61.20680771985473,87.078950430868,0,3.3232762399983846,Wear and Tear
874,67.69069960058081,75.69225217404295,0,2.5746857347533725,Mechanical Failure
875,74.66873027126204,97.81885777622891,1,6.5638850709038365,Wear and Tear
876,92.94557863517788,155.75698003240717,1,4.869179532809212,Mechanical Failure
877,69.82388700963828,148.50047486008935,0,4.972993510814047,Electrical Issue
878,77.23787951638899,127.29014166163199,0,2.786534024541098,Mechanical Failure
879,74.83577103927247,74.01898320330207,0,4.400613008134222,Overheating
880,86.88393273448084,114.1115804583619,0,3.4730693933817767,No Defect
881,100.26932425873622,129.05100026705207,0,5.766910029708432,Mechanical Failure
882,69.6913122707968,125.26608688735794,0,3.0178177293367727,No Defect
883,70.10560557481777,64.68619249557763,0,7.659588730410151,Electrical Issue
884,85.44160877069072,93.29046455940384,0,1.648839100751811,Electrical Issue
885,81.81891489626311,118.0776670755385,0,3.3869603350868775,Overheating
886,93.46707325736034,136.0887272855157,1,8.354401019932192,Overheating
887,80.83928185325964,54.116165367001614,0,4.129722504075931,Mechanical Failure
888,71.40707909212941,115.13628073560425,1,2.370242671191176,Wear and Tear
889,80.9065483069231,124.29146309636857,1,5.438143125075337,Electrical Issue
890,86.08703580582907,145.4883596554864,0,4.049215515570916,No Defect
891,83.20482181197364,140.7857275271231,0,3.328259488763388,Wear and Tear
892,80.07274031107298,137.47713956426415,0,2.808258378402565,Electrical Issue
893,85.66674689589154,96.00178479894197,0,10.536747211251885,Mechanical Failure
894,86.69295590445672,62.759935886300774,0,4.496896199631728,Electrical Issue
895,88.82158991037527,108.20841728815797,0,1.1488652793342458,Overheating
896,81.48709887589642,150.0489547562568,1,7.987419518011068,No Defect
897,73.32881919683146,161.80363582573295,0,6.222141810221141,No Defect
898,76.46713686433323,141.31647306893356,0,3.4670671379604245,Overheating
899,87.06508966508358,132.88022468405202,0,3.133761822627717,Wear and Tear
900,66.83064329012764,131.38918945157897,0,6.3469455923164615,Overheating
901,78.68673308872901,103.31643759717659,1,4.506163345021091,No Defect
902,71.0666118767264,116.0981911933914,0,1.1480443631097974,Mechanical Failure
903,75.28744822934817,170.07208577478994,0,8.574479929209337,Wear and Tear
904,87.78451862607298,91.72325982624372,0,4.132019075568086,Electrical Issue
905,76.91099068019903,168.44336372129555,0,7.991143472964852,Mechanical Failure
906,75.46436548156149,110.33915536523824,0,7.55686991593143,Wear and Tear
907,61.40143859020081,159.76296327285235,0,2.9979809110343716,No Defect
908,82.46253566027221,77.79554971507386,0,7.066379728726296,No Defect
909,81.45484181141076,137.57712603493948,1,3.697114900272638,Mechanical Failure
910,96.6325472330546,97.89689592157134,1,1.2665988263921162,Wear and Tear
911,71.92221765046999,77.54198424227437,0,4.150803667955715,Electrical Issue
912,77.1915032766394,126.55602127232837,1,5.7952750035525575,Electrical Issue
913,77.49383683710755,150.28415365787907,0,4.074526704007324,Overheating
914,90.77453279763475,94.65175684219511,0,4.385903318149797,Mechanical Failure
915,74.04704467613048,75.02952118624796,0,7.287132089857225,Wear and Tear
916,77.7902152577034,117.24465706995134,0,5.212987960580183,Mechanical Failure
917,81.0789650971654,117.37694013668457,0,3.3134033774300953,Electrical Issue
918,76.86609123156359,136.44958882663497,0,6.404060647334653,Wear and Tear
919,70.53566385449471,148.48783714093466,0,5.39535113390849,No Defect
920,76.94089992898307,118.21754456182518,0,-0.04320960292408582,No Defect
921,85.73631749859771,175.6650994438279,0,5.856705827542897,Wear and Tear
922,64.73484700588939,126.72704233605876,0,5.783657415432203,Mechanical Failure
923,76.32969674146877,109.60720481979301,1,5.04024225916172,Mechanical Failure
924,67.99879185060827,71.65297922691516,0,6.783401162139151,No Defect
925,86.95046628924842,112.12021439051497,0,3.6552128313469954,No Defect
926,59.76813095216225,109.90839163766591,0,5.672999577641802,Electrical Issue
927,69.41078152728412,148.8091438884441,0,1.8660812576652943,Wear and Tear
928,78.7721187506452,133.87450872200563,0,5.814180766797664,Mechanical Failure
929,90.65524029234341,84.61892635102149,0,8.906119391079793,Electrical Issue
930,74.34249738927012,125.16763159233112,1,3.0102872950649178,Mechanical Failure
931,69.44800473306802,140.1459351518716,0,3.4803957360244495,No Defect
932,93.8115706944059,165.84094078163497,1,3.5799691142168957,Wear and Tear
933,60.51986099583756,146.62511902242179,0,5.2599964516031905,Overheating
934,53.01194043379918,142.82539962934433,0,2.8739274542925637,Wear and Tear
935,79.40014450053333,121.8025798384549,0,5.84249475738196,Overheating
936,69.97945775647389,131.6493601627035,0,6.693679890938331,Electrical Issue
937,64.78767182869287,157.48514702118476,0,6.068694426907569,Overheating
938,82.08356447299353,80.01667807561051,0,1.4631691487238552,Overheating
939,77.43800713771199,109.51682018349132,0,6.990335330317212,Electrical Issue
940,69.35921369263272,96.82293753731278,0,6.87473482850736,Wear and Tear
941,62.19695601329106,131.3745935617837,0,6.660322744692609,Electrical Issue
942,83.72457328280144,156.90666526952361,0,5.74568449731165,No Defect
943,81.50201177958661,102.09077139836779,1,5.440378628410266,No Defect
944,74.00824136220618,48.290868975916865,0,7.064778796252794,Overheating
945,93.46636996047665,107.6333776492659,0,8.847026975206909,Electrical Issue
946,64.29915233673847,147.4042119605222,0,3.0939190732703006,Electrical Issue
947,59.74474829075261,136.1288970884964,0,7.156250791589544,Electrical Issue
948,68.08091930118755,132.84558743431728,0,4.827565803985094,Wear and Tear
949,74.54413983644503,111.6002009437656,0,4.740653895942799,Mechanical Failure
950,77.43339449322691,81.6290779134064,0,1.9269386192359232,Mechanical Failure
951,72.5876394214367,135.45882964873402,0,4.43042118096921,Mechanical Failure
952,78.52055396514297,94.97154569896125,0,3.005470084063169,Wear and Tear
953,62.48460575809556,185.52290200141368,0,4.072291140988108,Electrical Issue
954,89.4376460407326,137.11521625063548,1,2.8036272324437004,Mechanical Failure
955,74.17848821607431,102.58055092338147,0,4.102183225373987,Electrical Issue
956,86.17295831588127,101.65844257834115,1,4.1877792859531935,Overheating
957,78.42725346377703,117.21167380159235,0,5.193509836877601,Mechanical Failure
958,79.56753219153784,112.81494233934751,0,1.770500275417338,Overheating
959,80.69767280232205,153.50501326589864,1,2.108963704509353,Wear and Tear
960,79.47708560017315,125.5924850923214,1,5.723828541461053,No Defect
961,81.42722759867544,98.05104783274416,0,3.405123765859802,Wear and Tear
962,88.29152530132431,176.71322055467348,0,7.149059580459863,Wear and Tear
963,76.9652116970147,121.47924994560668,0,5.450539444030094,Wear and Tear
964,82.09003757588512,143.0651902790669,0,6.213524300412814,Mechanical Failure
965,74.10264305712774,101.75320477665721,0,7.8213846408417895,Overheating
966,89.40117215449473,130.8934688323357,0,4.380578376386855,Mechanical Failure
967,68.2360769794073,129.33329973429585,1,3.8510265891674487,No Defect
968,93.00940432910815,63.31052123711541,0,6.743405171197627,Wear and Tear
969,74.59842049355656,180.4582533138192,0,6.019027127859372,Electrical Issue
970,60.69224897881952,158.71933382767642,0,4.625339380357398,No Defect
971,76.2810441491079,108.08414051562038,0,7.782915933911884,Overheating
972,68.1894834252512,86.93190778632433,0,4.575511380320139,No Defect
973,83.40643548988724,130.42684841410656,0,5.065547275111562,Mechanical Failure
974,68.4737602069761,122.60093098243189,0,5.042445301668517,Electrical Issue
975,70.5381656678522,130.67006845689687,1,3.1308122102030578,Mechanical Failure
976,56.10459269054469,125.74732188582269,0,5.155170778972782,Wear and Tear
977,70.47693680750923,135.1872296791778,0,7.793520354796982,Wear and Tear
978,50.76120673371044,163.4191709817542,0,5.889936630752351,No Defect
979,59.16097176514277,137.04309615385938,1,5.062126852797863,Wear and Tear
980,82.60414656144297,88.51033503270176,0,4.676465437668662,Wear and Tear
981,82.85800158650832,160.87688558137356,0,5.661734056812702,Overheating
982,79.25457561784965,169.21843690464863,0,6.499533256978371,Overheating
983,65.33023856870787,214.56170203536254,1,6.218477661779506,Mechanical Failure
984,74.5228864385802,86.29517900281206,0,4.336270276356042,Mechanical Failure
985,74.96397460909432,127.28646039450825,0,5.649563188220229,Overheating
986,63.416353108074574,57.53703890433038,1,5.959879482296557,No Defect
987,90.0339830176715,136.59447469137626,0,2.9856100249460433,Overheating
988,83.77362290575671,103.55399105499683,0,5.336461082367388,Mechanical Failure
989,72.79035826170336,177.7033738447486,0,0.6773922273952762,Electrical Issue
990,75.26885838994531,96.76155089944254,0,5.96506741964237,Wear and Tear
991,77.08382807947552,69.32450886098215,0,6.320686109125363,Electrical Issue
992,54.58265131575709,105.8620877789244,0,6.495092251572919,Electrical Issue
993,72.52822617479403,60.73536686348588,0,4.209906295660865,Wear and Tear
994,68.18015752002202,142.5329836352193,0,5.6180936700480695,Overheating
995,64.98379990105084,58.04750861231038,1,7.847907691082334,No Defect
996,72.18899707114045,120.85372743549476,0,7.8275392965825175,Electrical Issue
997,92.97686526849523,57.6656454043141,0,4.941654601546879,No Defect
998,81.4084286126701,110.39106586390074,0,5.278639261459119,Mechanical Failure
999,69.28821010217203,169.30134467413603,0,7.221822289468866,Electrical Issue
1000,80.72582781356158,130.81943674307385,0,1.9983959694756503,Mechanical Failure
1001,88.99355436586002,94.09519185105198,0,4.353848514645951,Overheating
1002,84.24633682912769,119.06389533182748,1,7.671140911073513,Electrical Issue
1003,75.59630369920174,120.5405061613334,0,6.950401083369532,Mechanical Failure
1004,68.53063222294426,134.17891037530217,1,5.738527555299809,Mechanical Failure
1005,81.9822331361359,78.9942491015752,1,1.988335189338759,Overheating
1006,78.9348538542175,137.77701821541993,0,4.900179533917676,No Defect
1007,83.95193220027733,38.868251051916744,0,3.820169207500134,No Defect
1008,81.35171801681969,101.10346342908569,1,5.662077805634427,Electrical Issue
1009,85.49552715319335,105.35178472645366,1,3.3813066304102395,Overheating
1010,69.64764788439432,138.99980478213715,0,2.948553210050785,Electrical Issue
1011,88.17394065634326,120.67892558030607,0,0.8702694446327168,No Defect
1012,76.975996046924,77.8331083843114,0,7.443609369953403,Overheating
1013,95.75260872625265,90.45020622548955,1,4.200458977113885,Wear and Tear
1014,68.10812181910433,125.96040028642221,0,5.3142915674050695,Overheating
1015,92.3596380316525,117.62797974406331,0,4.995523767051638,Overheating
1016,76.97910783462648,102.62627671092761,1,2.8651321340790012,Wear and Tear
1017,68.48581996385552,105.57498631464063,0,2.4818701771036134,Mechanical Failure
1018,70.16114165945679,140.88503991477867,0,2.989369748005529,Mechanical Failure
1019,71.7965269180568,104.46922281392357,0,3.553663122341214,Mechanical Failure
1020,79.24165946401916,117.3572626791278,1,5.73321249402761,No Defect
1021,80.228354880355,185.0980976424163,0,3.408564672958777,Overheating
1022,69.26299996061421,77.28952089348232,0,8.492981263189243,Wear and Tear
1023,74.75645407739017,64.44471805276024,0,7.054302071786302,No Defect
1024,96.42270358611864,143.5076899439582,0,6.616719099331417,Wear and Tear
1025,92.27543170100711,99.6407081611769,0,4.7606821950536995,No Defect
1026,79.36323669674032,110.45287416772139,0,8.028561471440968,No Defect
